,geo_level,region,state,year,week,age,flu_deaths,pneu_deaths,pneu_flu_deaths,all_deaths
5771,State,,Colorado,2016,41,All,,,46.0,736.0
5772,Region,6,,2017,38,All,4.0,394.0,398.0,6050.0
5773,State,,Alabama,2011,9,All,,,88.0,1025.0
5774,State,,North Carolina,2012,51,All,,,244.0,1859.0
5775,State,,District of Columbia,2010,11,All,,,9.0,88.0
5776,Region,7,,2015,25,All,1.0,169.0,170.0,2410.0
5777,State,,Florida,2014,31,All,,,164.0,3426.0
5778,State,,Utah,2010,46,All,,,25.0,298.0
5779,State,,Rhode Island,2010,14,All,,,16.0,167.0
5780,State,,Delaware,2010,30,All,,,11.0,129.0
5781,State,,California,2014,9,All,,,454.0,4745.0
5782,State,,Minnesota,2013,26,All,,,43.0,696.0
5783,Region,6,,2012,48,All,3.0,450.0,453.0,6096.0
5784,National,,,2012,43,All,6.0,3376.0,3382.0,47723.0
5785,State,,West Virginia,2014,21,All,,,28.0,387.0
5786,National,,,2012,39,All,2.0,3217.0,3219.0,47443.0
5787,State,,New Mexico,2011,43,All,,,13.0,288.0
5788,State,,Iowa,2013,49,All,,,43.0,574.0
5789,Region,4,,2015,8,All,45.0,995.0,1040.0,12952.0
5790,State,,Utah,2017,6,All,,,29.0,365.0
5791,State,,Virginia,2014,11,All,,,80.0,1278.0
5792,State,,Minnesota,2015,15,All,,,59.0,873.0
5793,State,,South Dakota,2012,15,All,,,19.0,135.0
5794,State,,District of Columbia,2011,4,All,,,8.0,93.0
5795,State,,Montana,2016,12,All,,,16.0,205.0
5796,State,,Illinois,2017,24,All,,,116.0,1928.0
5797,State,,Wyoming,2015,36,All,,,4.0,82.0
5798,State,,Nevada,2010,40,All,,,14.0,340.0
5799,State,,District of Columbia,2017,3,All,,,5.0,101.0
5800,State,,Alaska,2014,25,All,,,5.0,70.0
5801,State,,Nevada,2013,28,All,,,27.0,415.0
5802,State,,Georgia,2013,7,All,,,104.0,1497.0
5803,State,,Kansas,2012,30,All,,,25.0,448.0
5804,State,,Delaware,2011,14,All,,,16.0,167.0
5805,State,,Texas,2016,44,All,,,228.0,3617.0
5806,National,,,2013,13,All,56.0,4179.0,4235.0,51793.0
5807,Region,2,,2011,20,All,0.0,308.0,308.0,3955.0
5808,State,,South Carolina,2012,40,All,,,45.0,810.0
5809,State,,New Jersey,2011,14,All,,,87.0,1392.0
5810,State,,New Jersey,2013,20,All,,,72.0,1263.0
5811,Region,8,,2014,25,All,0.0,79.0,79.0,1448.0
5812,State,,Texas,2010,26,All,,,189.0,2946.0
5814,State,,Colorado,2010,23,All,,,33.0,563.0
5815,National,,,2017,5,0-17 years,6.0,19.0,25.0,686.0
5816,National,,,2011,22,0-17 years,1.0,14.0,15.0,752.0
5817,State,,Nevada,2014,11,All,,,27.0,425.0
5818,State,,Wisconsin,2010,4,All,,,65.0,897.0
5819,State,,Georgia,2016,29,All,,,69.0,1508.0
5820,State,,Michigan,2013,51,All,,,137.0,1876.0
5821,State,,Missouri,2016,37,All,,,67.0,1121.0
5822,State,,Delaware,2013,4,All,,,15.0,178.0
5823,State,,Montana,2017,34,All,,,10.0,170.0
5824,State,,Nebraska,2016,39,All,,,23.0,309.0
5825,State,,Montana,2015,18,All,,,13.0,210.0
5826,Region,2,,2013,32,All,0.0,294.0,294.0,3878.0
5827,State,,Rhode Island,2015,10,All,,,27.0,220.0
5828,State,,Ohio,2011,43,All,,,160.0,2065.0
5829,State,,North Dakota,2011,5,All,,,9.0,114.0
5830,State,,Indiana,2010,25,All,,,68.0,1018.0
5831,State,,Alaska,2014,22,All,,,5.0,75.0
5832,State,,West Virginia,2010,33,All,,,28.0,354.0
5833,State,,Missouri,2012,20,All,,,86.0,1041.0
5834,State,,Georgia,2015,10,All,,,120.0,1669.0
5835,State,,California,2017,33,All,,,285.0,4611.0
5836,National,,,2011,24,0-17 years,1.0,22.0,23.0,801.0
5837,State,,Wisconsin,2011,52,All,,,65.0,953.0
5838,State,,Montana,2017,19,All,,,9.0,200.0
5839,State,,Indiana,2010,27,All,,,69.0,1030.0
5840,State,,Ohio,2013,19,All,,,138.0,2057.0
5841,State,,Maryland,2016,5,All,,,74.0,1009.0
5842,State,,Louisiana,2017,52,All,,,74.0,1097.0
5843,State,,New York City,2011,40,All,,,90.0,953.0
5844,State,,Illinois,2012,32,All,,,122.0,1935.0
5845,State,,New York,2011,6,All,,,163.0,2019.0
5846,State,,Nebraska,2016,41,All,,,30.0,310.0
5847,State,,Montana,2016,28,All,,,9.0,202.0
5848,State,,North Dakota,2016,49,All,,,8.0,116.0
5849,State,,Virginia,2013,20,All,,,79.0,1168.0
5850,State,,Vermont,2013,32,All,,,7.0,97.0
5851,State,,New Hampshire,2013,36,All,,,13.0,172.0
5852,State,,Wisconsin,2013,25,All,,,69.0,933.0
5853,State,,Kansas,2011,45,All,,,42.0,462.0
5854,State,,Oklahoma,2010,19,All,,,61.0,666.0
5855,National,,,2013,14,18-64 years,15.0,665.0,680.0,13019.0
5856,State,,Idaho,2016,37,All,,,17.0,235.0
5857,State,,California,2012,23,All,,,350.0,4416.0
5858,State,,Hawaii,2013,46,All,,,25.0,198.0
5859,State,,Oklahoma,2013,52,All,,,58.0,727.0
5860,State,,Kansas,2010,26,All,,,29.0,458.0
5862,State,,Rhode Island,2014,13,All,,,28.0,181.0
5863,State,,South Dakota,2013,7,All,,,21.0,168.0
5864,National,,,2015,19,18-64 years,4.0,613.0,617.0,13188.0
5865,State,,Rhode Island,2011,22,All,,,22.0,185.0
5866,State,,Minnesota,2014,31,All,,,31.0,703.0
5868,State,,Delaware,2010,28,All,,,7.0,124.0
5869,State,,Texas,2016,30,All,,,203.0,3627.0
5870,National,,,2016,17,All,127.0,3398.0,3525.0,51027.0
5871,Region,3,,2016,30,All,1.0,271.0,272.0,5096.0
5872,National,,,2011,52,65 years and older,5.0,3272.0,3277.0,36908.0
5873,National,,,2013,24,0-17 years,0.0,11.0,11.0,725.0
5874,Region,5,,2012,38,All,1.0,542.0,543.0,8178.0
5875,State,,Rhode Island,2011,28,All,,,16.0,195.0
5876,State,,Massachusetts,2012,11,All,,,88.0,991.0
5877,Region,1,,2013,6,All,11.0,242.0,253.0,2665.0
5878,State,,Texas,2010,43,All,,,245.0,3073.0
5879,State,,North Dakota,2012,20,All,,,9.0,119.0
5880,State,,Missouri,2016,24,All,,,50.0,1114.0
5881,State,,Arizona,2016,28,All,,,54.0,982.0
5882,State,,California,2015,31,All,,,310.0,4558.0
5883,Region,7,,2017,5,All,36.0,222.0,258.0,2885.0
5884,State,,Montana,2015,14,All,,,18.0,197.0
5885,State,,Alabama,2017,32,All,,,62.0,937.0
5886,National,,,2014,21,18-64 years,8.0,571.0,579.0,12316.0
5887,Region,6,,2016,33,All,1.0,360.0,361.0,6049.0
5889,Region,5,,2012,21,All,4.0,579.0,583.0,8262.0
5890,State,,Arizona,2011,52,All,,,59.0,938.0
5891,State,,Rhode Island,2017,29,All,,,12.0,189.0
5892,State,,California,2010,26,All,,,372.0,4249.0
5893,State,,Kansas,2016,38,All,,,37.0,474.0
5894,State,,Indiana,2012,37,All,,,75.0,1085.0
5895,State,,Washington,2017,24,All,,,39.0,933.0
5896,State,,Louisiana,2013,13,All,,,60.0,848.0
5897,Region,4,,2012,47,All,5.0,716.0,721.0,10847.0
5898,State,,Florida,2015,19,All,,,209.0,3777.0
5899,State,,Massachusetts,2016,14,All,,,121.0,1159.0
5900,State,,Pennsylvania,2014,28,All,,,136.0,2356.0
5901,State,,Louisiana,2011,6,All,,,69.0,921.0
5902,State,,Oklahoma,2017,13,All,,,65.0,762.0
5903,State,,California,2014,53,All,,,481.0,5373.0
5904,State,,Indiana,2010,49,All,,,83.0,1168.0
5905,State,,Indiana,2017,48,All,,,79.0,1203.0
5906,State,,Indiana,2011,23,All,,,85.0,1038.0
5907,State,,Rhode Island,2011,37,All,,,12.0,180.0
5908,State,,Florida,2010,39,All,,,151.0,3186.0
5909,State,,North Dakota,2012,19,All,,,7.0,114.0
5910,Region,8,,2017,32,All,1.0,68.0,69.0,1541.0
5911,State,,Arkansas,2013,21,All,,,58.0,563.0
5912,State,,Idaho,2014,47,All,,,19.0,249.0
5913,State,,Texas,2014,22,All,,,224.0,3245.0
5914,State,,Wyoming,2011,27,All,,,4.0,67.0
5915,State,,Rhode Island,2018,8,All,,,22.0,183.0
5916,Region,8,,2015,48,All,0.0,100.0,100.0,1596.0
5917,State,,South Carolina,2017,34,All,,,38.0,853.0
5918,Region,9,,2015,1,All,41.0,675.0,716.0,7659.0
5919,State,,Washington,2012,8,All,,,76.0,1016.0
5920,State,,New York,2014,32,All,,,116.0,1669.0
5921,National,,,2011,9,0-17 years,11.0,22.0,33.0,726.0
5922,National,,,2015,3,0-17 years,10.0,24.0,34.0,701.0
5923,State,,Arizona,2014,37,All,,,45.0,901.0
5924,State,,Michigan,2012,37,All,,,114.0,1783.0
5925,State,,Alaska,2014,42,All,,,5.0,76.0
5926,State,,Vermont,2010,47,All,,,7.0,98.0
5927,State,,South Dakota,2012,52,All,,,15.0,143.0
5928,State,,Georgia,2016,18,All,,,83.0,1439.0
5929,National,,,2010,28,18-64 years,2.0,524.0,526.0,11998.0
5930,State,,Indiana,2013,11,All,,,132.0,1291.0
5931,State,,South Carolina,2012,52,All,,,80.0,987.0
5932,State,,Minnesota,2010,29,All,,,43.0,649.0
5933,State,,Illinois,2015,5,All,,,143.0,2108.0
5934,State,,Utah,2014,36,All,,,21.0,325.0
5935,State,,Kentucky,2011,40,All,,,68.0,817.0
5936,State,,Wyoming,2016,12,All,,,8.0,106.0
5937,State,,Hawaii,2014,24,All,,,25.0,204.0
5938,State,,Kansas,2010,43,All,,,37.0,471.0
5939,State,,Montana,2015,38,All,,,8.0,179.0
5940,State,,Nevada,2017,39,All,,,29.0,462.0
5941,State,,New York,2011,48,All,,,133.0,1897.0
5942,State,,New Jersey,2011,39,All,,,94.0,1261.0
5943,State,,Nebraska,2012,29,All,,,19.0,318.0
5944,State,,Tennessee,2014,35,All,,,78.0,1137.0
5945,State,,Illinois,2010,22,All,,,121.0,1790.0
5946,State,,Oklahoma,2014,50,All,,,66.0,788.0
5947,State,,Minnesota,2012,49,All,,,56.0,848.0
5948,State,,Mississippi,2010,27,All,,,37.0,570.0
5949,State,,New Mexico,2014,8,All,,,35.0,351.0
5950,State,,Nebraska,2016,24,All,,,19.0,283.0
5951,State,,Massachusetts,2014,30,All,,,75.0,947.0
5952,State,,North Dakota,2017,36,All,,,7.0,113.0
5953,State,,Delaware,2010,49,All,,,19.0,167.0
5954,State,,Arkansas,2010,38,All,,,42.0,498.0
5955,State,,Indiana,2012,42,All,,,99.0,1108.0
5956,State,,Oregon,2014,39,All,,,23.0,646.0
5957,National,,,2015,29,0-17 years,0.0,5.0,5.0,741.0
5958,State,,Connecticut,2017,17,All,,,40.0,617.0
5959,State,,Oregon,2010,1,All,,,54.0,655.0
5960,State,,Indiana,2013,34,All,,,79.0,1075.0
5961,State,,District of Columbia,2011,35,All,,,1.0,74.0
5962,State,,Kentucky,2012,20,All,,,74.0,798.0
5963,State,,New Hampshire,2014,35,All,,,17.0,206.0
5964,State,,District of Columbia,2015,19,All,,,4.0,87.0
5965,Region,7,,2011,39,All,0.0,163.0,163.0,2314.0
5966,State,,Nebraska,2016,22,All,,,16.0,271.0
5967,State,,Oregon,2014,8,All,,,52.0,699.0
5968,State,,Delaware,2013,47,All,,,7.0,161.0
5969,State,,Florida,2010,4,All,,,197.0,3495.0
5970,State,,Washington,2012,5,All,,,76.0,906.0
5971,State,,Montana,2014,14,All,,,15.0,193.0
5972,Region,8,,2017,37,All,1.0,107.0,108.0,1603.0
5973,State,,Wyoming,2018,32,All,,,1.0,81.0
5974,Region,6,,2014,12,All,6.0,464.0,470.0,6137.0
5975,State,,Nevada,2014,22,All,,,18.0,381.0
5976,State,,Indiana,2015,25,All,,,62.0,1072.0
5977,State,,Colorado,2013,31,All,,,34.0,616.0
5978,State,,Maryland,2010,33,All,,,62.0,780.0
5979,Region,3,,2014,6,All,42.0,429.0,471.0,5685.0
5980,State,,Connecticut,2013,8,All,,,63.0,615.0
5981,State,,Colorado,2012,3,All,,,34.0,644.0
5982,Region,10,,2014,22,All,0.0,110.0,110.0,1850.0
5983,State,,Florida,2011,19,All,,,175.0,3276.0
5984,State,,Ohio,2015,37,All,,,125.0,2143.0
5985,Region,1,,2015,36,All,0.0,147.0,147.0,2300.0
5986,State,,Vermont,2017,32,All,,,5.0,96.0
5987,State,,New Jersey,2012,24,All,,,58.0,1299.0
5988,State,,Nebraska,2010,32,All,,,17.0,251.0
5989,National,,,2010,20,65 years and older,2.0,2830.0,2832.0,33021.0
5990,State,,South Dakota,2017,47,All,,,13.0,170.0
5991,State,,New York City,2012,5,All,,,95.0,1035.0
5992,State,,Nebraska,2013,52,All,,,27.0,316.0
5993,State,,Oklahoma,2011,41,All,,,40.0,669.0
5994,State,,California,2016,39,All,,,298.0,4802.0
5995,State,,Pennsylvania,2017,34,All,,,109.0,2320.0
5996,Region,5,,2017,19,All,11.0,542.0,553.0,9320.0
5997,State,,Oklahoma,2010,27,All,,,50.0,675.0
5999,Region,3,,2011,10,All,32.0,505.0,537.0,5679.0
6000,State,,Alabama,2011,49,All,,,62.0,920.0
6001,State,,Tennessee,2010,46,All,,,88.0,1115.0
6003,State,,North Dakota,2011,47,All,,,12.0,114.0
6004,State,,Nevada,2013,3,All,,,41.0,475.0
6005,State,,West Virginia,2017,46,All,,,38.0,469.0
6006,State,,New Mexico,2011,37,All,,,14.0,285.0
6007,State,,Georgia,2014,49,All,,,97.0,1631.0
6008,State,,Minnesota,2017,24,All,,,44.0,734.0
6009,Region,3,,2017,10,All,53.0,385.0,438.0,6040.0
6010,National,,,2014,45,18-64 years,1.0,600.0,601.0,12970.0
6011,State,,Arkansas,2015,42,All,,,52.0,608.0
6012,Region,7,,2013,17,All,1.0,191.0,192.0,2348.0
6014,State,,West Virginia,2016,12,All,,,50.0,433.0
6015,State,,South Dakota,2012,42,All,,,13.0,134.0
6016,State,,Delaware,2011,43,All,,,9.0,134.0
6017,Region,8,,2015,43,All,2.0,80.0,82.0,1550.0
6019,State,,New York,2014,1,All,,,175.0,1977.0
6020,Region,2,,2010,50,All,2.0,348.0,350.0,4504.0
6021,State,,Virginia,2017,42,All,,,73.0,1293.0
6022,State,,Montana,2014,29,All,,,7.0,177.0
6023,State,,Maryland,2012,4,All,,,69.0,914.0
6024,State,,Idaho,2017,13,All,,,12.0,258.0
6025,State,,Texas,2016,4,All,,,263.0,3801.0
6026,State,,Arizona,2016,22,All,,,46.0,1049.0
6027,State,,Maryland,2011,38,All,,,54.0,802.0
6028,State,,New York,2013,29,All,,,108.0,1756.0
6029,Region,9,,2012,23,All,2.0,452.0,454.0,5919.0
6030,State,,Illinois,2011,38,All,,,152.0,1875.0
6031,State,,Mississippi,2014,34,All,,,35.0,548.0
6032,State,,Arkansas,2013,14,All,,,49.0,578.0
6033,State,,New Jersey,2010,8,All,,,75.0,1463.0
6034,State,,Alaska,2014,38,All,,,3.0,71.0
6035,Region,5,,2014,24,All,3.0,532.0,535.0,8397.0
6036,State,,Minnesota,2017,23,All,,,51.0,753.0
6037,State,,Vermont,2018,1,All,,,11.0,134.0
6038,State,,Louisiana,2013,42,All,,,42.0,822.0
6039,State,,District of Columbia,2016,36,All,,,2.0,89.0
6040,State,,Wisconsin,2016,37,All,,,62.0,979.0
6041,State,,Maryland,2011,32,All,,,66.0,816.0
6043,State,,Colorado,2016,31,All,,,38.0,686.0
6044,State,,Hawaii,2014,37,All,,,19.0,198.0
6045,State,,Montana,2014,6,All,,,7.0,175.0
6046,State,,Tennessee,2010,49,All,,,108.0,1226.0
6047,State,,West Virginia,2013,38,All,,,33.0,403.0
6048,State,,South Dakota,2018,7,All,,,15.0,153.0
6049,State,,Hawaii,2012,46,All,,,19.0,186.0
6050,State,,Colorado,2012,45,All,,,26.0,664.0
6051,State,,Arkansas,2015,7,All,,,58.0,636.0
6052,State,,Delaware,2018,11,All,,,11.0,174.0
6053,State,,Arizona,2017,10,All,,,69.0,1132.0
6054,State,,Minnesota,2017,33,All,,,38.0,759.0
6055,State,,South Carolina,2010,52,All,,,91.0,929.0
6056,State,,Arkansas,2017,14,All,,,58.0,636.0
6057,Region,4,,2010,21,All,1.0,645.0,646.0,9939.0
6058,State,,Illinois,2012,18,All,,,134.0,1924.0
6059,Region,1,,2012,49,All,1.0,199.0,200.0,2362.0
6060,State,,Pennsylvania,2016,15,All,,,174.0,2558.0
6061,State,,Wyoming,2016,15,All,,,9.0,92.0
6062,State,,Maryland,2010,35,All,,,70.0,759.0
6063,National,,,2013,20,0-17 years,1.0,21.0,22.0,713.0
6064,State,,Indiana,2010,15,All,,,82.0,1100.0
6065,State,,Montana,2018,28,All,,,5.0,179.0
6066,State,,Alaska,2018,13,All,,,6.0,80.0
6068,State,,Maine,2010,26,All,,,17.0,202.0
6069,State,,Iowa,2011,18,All,,,45.0,518.0
6070,National,,,2012,28,65 years and older,2.0,2497.0,2499.0,32859.0
6071,State,,Pennsylvania,2017,17,All,,,152.0,2563.0
6072,State,,Arizona,2015,25,All,,,50.0,1047.0
6073,State,,Montana,2010,16,All,,,18.0,182.0
6074,State,,Oklahoma,2016,43,All,,,53.0,703.0
6075,State,,District of Columbia,2016,13,All,,,8.0,101.0
6076,State,,Vermont,2013,20,All,,,12.0,102.0
6077,State,,Iowa,2011,37,All,,,42.0,502.0
6078,National,,,2013,45,65 years and older,12.0,2800.0,2812.0,35829.0
6079,State,,New York City,2012,45,All,,,138.0,1174.0
6080,State,,Alabama,2016,45,All,,,58.0,1043.0
6081,State,,Rhode Island,2016,42,All,,,11.0,174.0
6082,State,,Vermont,2015,22,All,,,5.0,100.0
6083,State,,Arizona,2014,48,All,,,62.0,1021.0
6084,State,,California,2013,8,All,,,642.0,5390.0
6085,State,,Utah,2011,8,All,,,23.0,299.0
6086,State,,Wisconsin,2013,35,All,,,66.0,863.0
6087,State,,Alaska,2016,40,All,,,6.0,91.0
6088,Region,10,,2010,13,All,1.0,142.0,143.0,1911.0
6089,National,,,2013,28,18-64 years,1.0,597.0,598.0,12258.0
6090,State,,Rhode Island,2017,33,All,,,12.0,163.0
6091,State,,New York,2013,43,All,,,117.0,1826.0
6092,State,,North Dakota,2017,48,All,,,9.0,144.0
6093,State,,Texas,2013,14,All,,,273.0,3394.0
6094,State,,Oregon,2017,26,All,,,26.0,661.0
6095,Region,3,,2017,22,All,1.0,273.0,274.0,5336.0
6096,State,,Massachusetts,2012,50,All,,,103.0,1084.0
6097,Region,1,,2014,53,All,21.0,208.0,229.0,2654.0
6098,State,,New York City,2013,42,All,,,76.0,997.0
6099,State,,Maine,2011,21,All,,,11.0,229.0
6100,State,,Montana,2010,5,All,,,9.0,175.0
6101,State,,Missouri,2012,7,All,,,92.0,1125.0
6102,State,,Alabama,2014,27,All,,,43.0,879.0
6103,State,,Wyoming,2011,50,All,,,11.0,81.0
6104,State,,North Carolina,2013,1,All,,,275.0,1963.0
6105,State,,Hawaii,2015,2,All,,,28.0,253.0
6106,State,,Alaska,2017,13,All,,,4.0,94.0
6107,State,,Kansas,2011,17,All,,,42.0,496.0
6108,State,,Louisiana,2014,41,All,,,37.0,802.0
6109,State,,District of Columbia,2018,7,All,,,13.0,110.0
6110,State,,New Jersey,2014,10,All,,,91.0,1401.0
6111,State,,Georgia,2017,2,All,,,111.0,1737.0
6112,State,,Kansas,2010,48,All,,,44.0,507.0
6113,State,,Rhode Island,2011,34,All,,,30.0,184.0
6114,State,,Idaho,2016,23,All,,,18.0,268.0
6115,State,,Mississippi,2010,25,All,,,38.0,489.0
6116,State,,Alaska,2017,45,All,,,4.0,95.0
6117,Region,9,,2015,16,All,5.0,539.0,544.0,6770.0
6118,National,,,2016,21,18-64 years,13.0,601.0,614.0,13025.0
6119,State,,Tennessee,2011,34,All,,,69.0,1035.0
6120,Region,6,,2013,19,All,2.0,382.0,384.0,5568.0
6121,State,,Mississippi,2014,17,All,,,36.0,584.0
6122,State,,Idaho,2010,43,All,,,20.0,246.0
6123,State,,Georgia,2017,8,All,,,104.0,1699.0
6124,State,,Alabama,2014,16,All,,,59.0,1003.0
6125,State,,Nebraska,2014,21,All,,,25.0,308.0
6126,State,,Alaska,2013,18,All,,,4.0,59.0
6127,State,,Massachusetts,2013,23,All,,,89.0,1023.0
6129,State,,Wisconsin,2017,13,All,,,85.0,1036.0
6130,State,,District of Columbia,2011,49,All,,,6.0,92.0
6131,National,,,2016,23,18-64 years,6.0,585.0,591.0,13155.0
6132,State,,Tennessee,2013,6,All,,,144.0,1405.0
6133,State,,Mississippi,2016,16,All,,,45.0,602.0
6134,State,,Ohio,2010,17,All,,,175.0,1984.0
6135,State,,Wisconsin,2011,34,All,,,61.0,846.0
6136,National,,,2014,32,18-64 years,0.0,483.0,483.0,12281.0
6137,State,,Tennessee,2011,29,All,,,76.0,1114.0
6138,State,,Montana,2017,30,All,,,3.0,188.0
6139,State,,Michigan,2011,48,All,,,133.0,1695.0
6140,State,,Texas,2017,47,All,,,266.0,3866.0
6141,State,,Utah,2017,7,All,,,31.0,356.0
6142,State,,Oregon,2010,41,All,,,36.0,568.0
6143,State,,Washington,2017,33,All,,,41.0,1008.0
6144,State,,Illinois,2014,25,All,,,131.0,1951.0
6145,State,,Georgia,2014,14,All,,,98.0,1536.0
6146,State,,Colorado,2017,4,All,,,70.0,740.0
6147,State,,Texas,2015,44,All,,,246.0,3535.0
6148,State,,Maryland,2017,51,All,,,62.0,1067.0
6149,State,,Georgia,2010,36,All,,,89.0,1321.0
6150,State,,South Dakota,2014,35,All,,,9.0,144.0
6151,State,,New Mexico,2014,42,All,,,22.0,329.0
6152,State,,Nebraska,2016,19,All,,,18.0,298.0
6153,Region,10,,2017,9,All,18.0,148.0,166.0,2287.0
6154,National,,,2017,39,65 years and older,13.0,2331.0,2344.0,37390.0
6155,State,,New York,2011,33,All,,,108.0,1679.0
6156,State,,West Virginia,2015,22,All,,,37.0,392.0
6158,State,,Colorado,2014,53,All,,,107.0,940.0
6159,State,,Missouri,2017,8,All,,,126.0,1303.0
6160,Region,1,,2011,14,All,7.0,250.0,257.0,2450.0
6161,State,,Texas,2012,28,All,,,213.0,3064.0
6162,State,,Maine,2013,51,All,,,15.0,260.0
6163,State,,Maine,2015,39,All,,,23.0,268.0
6164,State,,Vermont,2010,15,All,,,9.0,111.0
6165,State,,Delaware,2013,27,All,,,11.0,136.0
6166,Region,9,,2015,46,All,1.0,499.0,500.0,6952.0
6167,Region,2,,2010,12,All,0.0,339.0,339.0,4061.0
6168,State,,Nevada,2013,26,All,,,21.0,381.0
6169,State,,New York,2016,6,All,,,138.0,1944.0
6170,State,,North Carolina,2017,50,All,,,131.0,1945.0
6171,State,,Alaska,2015,22,All,,,4.0,82.0
6173,State,,Alaska,2011,36,All,,,3.0,71.0
6174,National,,,2012,25,18-64 years,1.0,557.0,558.0,12278.0
6175,State,,Maine,2017,9,All,,,32.0,285.0
6176,State,,Kansas,2015,29,All,,,26.0,498.0
6178,State,,Wisconsin,2013,6,All,,,91.0,980.0
6179,State,,Illinois,2016,23,All,,,141.0,1944.0
6180,Region,6,,2013,37,All,2.0,333.0,335.0,5453.0
6181,State,,Alaska,2012,3,All,,,5.0,64.0
6182,Region,6,,2017,6,All,42.0,571.0,613.0,7013.0
6183,State,,West Virginia,2012,12,All,,,29.0,393.0
6184,State,,Vermont,2014,7,All,,,14.0,128.0
6185,State,,Rhode Island,2017,42,All,,,8.0,200.0
6186,State,,Delaware,2016,30,All,,,10.0,143.0
6187,State,,Idaho,2017,6,All,,,30.0,283.0
6188,State,,Virginia,2010,41,All,,,70.0,1182.0
6189,State,,Georgia,2012,16,All,,,92.0,1441.0
6190,State,,North Carolina,2010,49,All,,,114.0,1563.0
6191,State,,Texas,2014,34,All,,,199.0,3223.0
6192,National,,,2012,33,18-64 years,1.0,484.0,485.0,12052.0
6193,State,,New York,2014,3,All,,,195.0,1992.0
6194,State,,New Hampshire,2011,24,All,,,16.0,213.0
6195,State,,Illinois,2013,17,All,,,114.0,1873.0
6196,State,,Delaware,2016,9,All,,,7.0,158.0
6197,State,,Wisconsin,2015,19,All,,,59.0,877.0
6198,State,,Maine,2018,1,All,,,28.0,327.0
6199,Region,7,,2017,14,All,16.0,170.0,186.0,2530.0
6200,State,,Colorado,2012,34,All,,,26.0,608.0
6201,State,,North Dakota,2018,34,All,,,6.0,100.0
6202,State,,Illinois,2017,16,All,,,155.0,2006.0
6203,State,,Delaware,2014,3,All,,,9.0,171.0
6204,State,,Idaho,2017,7,All,,,36.0,278.0
6205,State,,Wisconsin,2012,29,All,,,42.0,851.0
6206,State,,Michigan,2015,17,All,,,151.0,1898.0
6207,State,,Massachusetts,2018,1,All,,,146.0,1356.0
6208,Region,1,,2013,27,All,0.0,162.0,162.0,2185.0
6209,State,,Alabama,2012,41,All,,,46.0,900.0
6210,Region,7,,2010,35,All,0.0,148.0,148.0,2178.0
6211,State,,Virginia,2016,46,All,,,80.0,1327.0
6212,State,,Massachusetts,2014,14,All,,,107.0,1102.0
6213,State,,South Carolina,2015,52,All,,,70.0,848.0
6214,National,,,2015,40,65 years and older,10.0,2594.0,2604.0,37168.0
6215,State,,California,2016,29,All,,,342.0,4723.0
6216,National,,,2016,3,65 years and older,22.0,3293.0,3315.0,40996.0
6217,State,,New Hampshire,2012,26,All,,,21.0,207.0
6218,State,,Montana,2014,10,All,,,13.0,179.0
6219,State,,District of Columbia,2010,42,All,,,6.0,77.0
6220,State,,Vermont,2010,50,All,,,13.0,100.0
6221,State,,Massachusetts,2010,28,All,,,67.0,879.0
6222,National,,,2012,10,65 years and older,34.0,3664.0,3698.0,37508.0
6223,Region,4,,2017,40,All,3.0,667.0,670.0,11918.0
6224,State,,Washington,2013,8,All,,,108.0,1016.0
6225,Region,3,,2010,16,All,1.0,350.0,351.0,4933.0
6226,National,,,2010,32,All,5.0,2928.0,2933.0,44400.0
6227,State,,Washington,2016,40,All,,,59.0,1009.0
6228,State,,Kentucky,2014,45,All,,,58.0,874.0
6229,Region,1,,2013,30,All,0.0,140.0,140.0,2206.0
6230,State,,Louisiana,2015,46,All,,,38.0,815.0
6231,State,,New Mexico,2010,38,All,,,22.0,292.0
6232,State,,Hawaii,2017,26,All,,,17.0,210.0
6234,State,,Pennsylvania,2012,5,All,,,178.0,2456.0
6235,State,,Vermont,2018,11,All,,,11.0,109.0
6236,State,,Iowa,2013,52,All,,,33.0,590.0
6237,State,,Montana,2010,46,All,,,6.0,144.0
6238,State,,California,2014,3,All,,,705.0,5493.0
6239,State,,Connecticut,2011,25,All,,,44.0,495.0
6240,State,,Missouri,2010,32,All,,,57.0,965.0
6241,State,,New Mexico,2015,44,All,,,25.0,328.0
6242,State,,Rhode Island,2010,7,All,,,17.0,179.0
6243,State,,Massachusetts,2016,3,All,,,103.0,1143.0
6244,State,,Vermont,2010,34,All,,,5.0,89.0
6245,State,,Connecticut,2017,21,All,,,44.0,578.0
6246,State,,New Hampshire,2016,3,All,,,18.0,250.0
6247,State,,Iowa,2011,11,All,,,53.0,591.0
6248,National,,,2017,11,18-64 years,51.0,711.0,762.0,13861.0
6249,State,,Oregon,2016,9,All,,,43.0,749.0
6251,State,,California,2014,47,All,,,353.0,4841.0
